,id,ra,dec,extendedness,cmodel_mag
249,4403415240448,3.5323971744175258,-0.5536016924077136,1.0,21.57319113478083
250,4403415245056,3.5348609085435396,-0.5510933642778589,1.0,22.908512771796964
251,4404488978432,3.532365139117167,-0.5494793873783708,1.0,22.36478178880067
252,4404488981248,3.5333281680420052,-0.5487936079468873,1.0,23.431470622100647
253,4404488983040,3.5361676036801546,-0.5484570110184213,1.0,21.884877163728362
254,4404488983808,3.531543608155275,-0.5485337178125113,1.0,23.17045331355747
255,4404488988288,3.531455754893364,-0.5474741753671751,1.0,22.613532369857015
256,4404488993280,3.533287577260008,-0.5453998311134599,1.0,22.512787022631024
257,4405562726528,3.534970645208112,-0.5432690267871638,1.0,23.75310150613395
258,4405562728192,3.535466508814365,-0.543677765641615,1.0,24.219047903328903
259,4405562729216,3.533991433466779,-0.54331668719335,1.0,23.707314900247923
260,4405562733952,3.5335142974127014,-0.541610515699139,1.0,23.750362375460302
261,4405562735104,3.5357976470189763,-0.5415447251529801,1.0,22.31004312480044
262,4405562739328,3.533354140300682,-0.5402846607471792,1.0,22.8182196499457
263,4406636464768,3.5332214223005436,-0.5364566063824068,1.0,19.78032240957664
264,4406636464896,3.532816098297257,-0.5377023144736389,1.0,23.64297482452813
265,4406636469888,3.5325023754805183,-0.5384287250074159,1.0,23.180372701791462
266,4406636470912,3.53177010906836,-0.5385579678790708,1.0,23.65994803352903
267,4406636473984,3.537193866143932,-0.5372986710442189,1.0,19.506442430942954
268,4406636474112,3.536434011782467,-0.5372757949747815,1.0,24.54230752042266
269,4406636475136,3.535985825266842,-0.5370640621571714,1.0,23.769367855306758
270,4406636481024,3.5364673746044297,-0.5358252438785265,1.0,22.47390495943369
271,4406636482816,3.5363804219813764,-0.5354061611160303,1.0,23.231454726003633
272,4407710195072,3.5367681118692573,-0.5308298952931658,,24.00476387940615
273,4407710209024,3.531686635946003,-0.5342684012208155,1.0,21.2241491936223
274,4407710210688,3.5338705903029757,-0.5337315760650312,1.0,21.126724893670588
275,4407710211200,3.5319246763391665,-0.533604243489753,1.0,22.4902973340275
276,4407710212864,3.5339716361611084,-0.532852946939595,1.0,23.169959538066514
277,4407710214016,3.5369250324082637,-0.5323626072335587,1.0,24.0178476907224
278,5508295557376,3.5305948102629805,-0.5294515153966566,1.0,23.068460328093607
279,5508295557504,3.525816638220727,-0.5294017441005671,1.0,23.67541537927041
280,5508295559296,3.5265990120293402,-0.528475455836663,1.0,22.43271732907681
281,5508295562368,3.530392213049893,-0.5268338587410151,1.0,22.642182802187463
282,5508295563392,3.526230339765128,-0.526239383027057,1.0,21.5415930043889
283,5508295563648,3.5260249971632964,-0.5260832547075451,1.0,23.848097927809025
284,5508295563904,3.5266965455337402,-0.5259235177563123,1.0,23.17194755223038
285,5508295564032,3.5258117387207952,-0.5258492586733847,1.0,23.117652324405313
286,5508295582208,3.530804288592498,-0.5281932723522466,1.0,22.557628935605397
287,5508295585152,3.527676365729848,-0.5268992890908338,1.0,23.409229537021897
288,5508295585536,3.5306311632723846,-0.5263367103033747,1.0,21.92777703405148
289,5508295586048,3.527771939887025,-0.5264808836163114,1.0,22.60252631112161
290,5508295586560,3.527790106861278,-0.5262470600405735,1.0,22.97786837876469
291,5508295587584,3.5271559659000182,-0.5257356634139281,1.0,23.21101300133916
292,5508295590144,3.5273804480851036,-0.5244472597680525,1.0,24.135332357649887
293,5509369305856,3.5271811320156754,-0.5235117390267368,1.0,23.528949483750882
294,5498631881216,3.525748028948416,-0.5743415320422771,1.0,23.07814433523857
295,5498631883648,3.5281974323968726,-0.571619962164452,1.0,23.65072825839482
296,5498631898112,3.5311701893317284,-0.5711522793680945,1.0,23.813675847704275
297,5498631899136,3.5265300135739417,-0.5707091773105973,1.0,20.755396840140552
298,5499705622784,3.5274119859368223,-0.5702011209938163,1.0,22.91682782276662
299,5499705628672,3.528248574621248,-0.5660525659773318,1.0,24.204135975635275
300,5499705637120,3.526214809616771,-0.5692905802874018,1.0,21.431720110523035
301,5499705637376,3.5271210475118435,-0.5700537710576989,1.0,22.404111690709104
302,5499705639040,3.5309492527005104,-0.569486722484064,1.0,24.10095156570518
303,5499705639168,3.5298583471754315,-0.5696839909362151,1.0,21.979814678816286
304,5499705640704,3.5276232512674803,-0.5691617694593835,1.0,23.43304460362253
305,5499705642112,3.5276314935693427,-0.568409596168654,1.0,18.712190012503708
306,5499705642496,3.5303701703120716,-0.5668048622506258,1.0,23.01738552724421
307,5499705643904,3.527282864557911,-0.5671107900064454,1.0,21.51923647264374
308,5499705646848,3.5283570522773644,-0.5668470400323813,1.0,23.367716760887713
309,5499705646976,3.528517145532017,-0.5666148418237249,1.0,21.95271187926967
310,5499705648256,3.5262311505279382,-0.5656910093313666,1.0,23.149650422783033
311,5500779370752,3.529306695399861,-0.562679479112123,1.0,23.583747846793862
312,5500779376640,3.526419495075662,-0.5604442066609926,1.0,21.72812730579759
313,5500779385600,3.5256762226256924,-0.5647499755169406,1.0,23.591031352454237
314,5500779387008,3.5288477340494913,-0.5647071886148642,1.0,22.62530828924703
315,5500779391104,3.529352479780397,-0.5636327599098373,1.0,21.248724345872848
316,5500779392640,3.529282917272257,-0.5630494451033228,1.0,23.69741797824649
317,5500779397120,3.5306314877126836,-0.5621653122867334,1.0,22.935088151132774
318,5500779397632,3.52687518314015,-0.561513738153432,1.0,22.325445116583523
319,5500779398144,3.5313581677683525,-0.5620235448328474,1.0,24.557288043864066
320,5500779401984,3.5278298387027656,-0.5609533045371348,1.0,22.649503531246715
321,5500779403008,3.525885865951225,-0.5610439149594929,1.0,22.698974844108342
322,5500779403136,3.5260926141471662,-0.5608980060458467,1.0,21.189884934567836
323,5501853111680,3.5288297462026215,-0.557915323946558,1.0,24.26514555048174
324,5501853130240,3.525853700307741,-0.5585109391428532,1.0,24.60008811353054
325,5501853133568,3.5301776607087367,-0.5576536467051683,1.0,24.62867156869021
326,5501853142912,3.531216630059222,-0.5554076570745383,1.0,24.62954190716658
327,5501853143424,3.525551963855397,-0.5550740311282218,1.0,24.983993682378483
328,5501853143936,3.5280407352029224,-0.5552838535914095,1.0,21.408174515800546
329,5502926856448,3.527471839554232,-0.5503410192147161,1.0,21.401321460064725
330,5504000620928,3.5308377131748765,-0.5454625264360109,1.0,20.08707955859205
331,5504000622336,3.5303316845318093,-0.5452034204613363,1.0,23.937072736380163
332,5505074348160,3.5272864528860763,-0.544710368552178,1.0,22.742090888545555
333,5505074350592,3.529792081692944,-0.5434186093658346,1.0,22.317320463454582
334,5505074351488,3.52934515598155,-0.544178826753342,1.0,23.77670443613541
335,5505074358912,3.5290439728054275,-0.5405562038886554,1.0,24.333538548155627
336,5505074363264,3.529233018180588,-0.5400383851829227,1.0,21.63010518010944
337,5506148079744,3.5313467078483174,-0.5369633779625081,1.0,24.00748251209214
338,5506148092672,3.528813187370924,-0.5395517436442576,1.0,24.011351301050578
339,5506148098304,3.5259289469424013,-0.5384751456826559,1.0,23.684921469556
340,5506148102144,3.528491170275533,-0.5361498361331293,1.0,22.740616750966367
341,5506148109824,3.5306639302909306,-0.5358310128189071,1.0,22.85333123441333
342,5507221815808,3.5310729966551673,-0.5344376266784473,1.0,23.398976414939806
343,5507221816448,3.5293607344380407,-0.5340825181801709,1.0,22.303888135552654
344,5507221816960,3.5281524960368436,-0.533852209800598,1.0,22.591180425555063
345,5507221819392,3.526723687346182,-0.5326127252620263,1.0,22.129919135990058
346,5507221821696,3.527522071201133,-0.5313708725653151,1.0,23.89237674376001
347,5507221840128,3.5255229911842703,-0.5328318864696409,1.0,24.051277280903136
348,5507221843840,3.5306720891527434,-0.5309347650208611,1.0,23.19519108229757
349,6607807189248,3.5213665398831187,-0.5271135038600057,1.0,21.10572052405096
350,6607807190400,3.5219893731116945,-0.5264727778782314,1.0,22.060969035184648
351,6607807192192,3.5247085902259427,-0.5253961082498197,1.0,22.75969528468437
352,6607807205888,3.524095229200827,-0.529311973177219,1.0,25.15141314408847
353,6607807209344,3.5245509992069777,-0.5277517107984686,1.0,22.728016825748703
354,6607807212544,3.522012275970989,-0.5258115079182993,1.0,21.229103705252776
355,6607807213952,3.5244222820345295,-0.5253232210307798,1.0,24.63736732484669
356,6607807214720,3.5230271793046133,-0.5248950757909191,1.0,22.988014472129183
357,6607807215104,3.5204847305627527,-0.5247252918029178,1.0,22.753499833065792
358,6608880927360,3.5230428905639672,-0.5240896276063345,1.0,21.679170287621293
359,6608880932736,3.522767495740175,-0.5242534318002935,1.0,22.88645767018855
360,6608880933888,3.522717546956578,-0.5234868611335854,1.0,24.99691104159149
361,6598143509120,3.5205001620515843,-0.5742940900473837,1.0,22.30677870184219
362,6598143510016,3.5214041596388235,-0.5735121055174971,1.0,19.899245653695704
363,6598143511040,3.5243001076341334,-0.5726260750503739,1.0,23.22364828082172
364,6598143526784,3.5231677327481066,-0.5732619649108484,1.0,24.311781089441105
365,6598143527808,3.524487766555497,-0.5738554203176729,1.0,27.085754477131225
366,6598143529344,3.5208771511811308,-0.5731155487054406,1.0,24.281087168533
367,6598143529472,3.524874999915179,-0.5730383652724795,1.0,24.097187874753242
368,6598143531264,3.520815490825311,-0.5719440972438301,1.0,21.243965373637455
369,6598143533824,3.52078008130169,-0.5707695300560408,1.0,22.849021152339745
370,6599217250944,3.521392747107917,-0.5697478679092524,1.0,21.051109692885706
371,6599217251072,3.519541948227969,-0.5696187640287828,1.0,22.29239180679737
372,6599217252096,3.5239828201846057,-0.5686059418166144,1.0,22.031241549126133
373,6599217267968,3.519804849614657,-0.5690385028250118,1.0,23.145198968214473
374,6599217268480,3.524880560321744,-0.568664091378259,1.0,19.638477843973682
375,6599217269760,3.5195125040162845,-0.5679891801347664,1.0,24.357342598734952
376,6599217273856,3.521925983108342,-0.5664448032568019,1.0,22.0516087138274
377,6599217277056,3.5247614439284827,-0.5653327639488875,1.0,22.559644520075178
378,6600290994048,3.5229624823132286,-0.5644594638984904,1.0,22.194103343416195
379,6600291016704,3.520485330737011,-0.5634673003290656,1.0,21.53355073660712
380,6600291018624,3.5236808586524417,-0.5636352995303437,1.0,23.6128438782601
381,6600291020160,3.521370204968868,-0.5622350830222793,1.0,22.136523454049847
382,6600291023744,3.5225094352806328,-0.5607409010507808,1.0,22.346954131166772
383,6600291023872,3.523422394959766,-0.5617275407010468,1.0,23.969527320778706
384,6600291025536,3.5198863145021755,-0.5622805569390209,1.0,23.818905422561304
385,6600291029760,3.524188789052257,-0.5608786725806141,1.0,20.975060499187425
386,6601364736512,3.5224933755278567,-0.5592819263079983,1.0,22.942319078270895
387,6601364763008,3.5247918483913248,-0.5581657947291057,1.0,23.05130720338687
388,6601364764160,3.5196731316818837,-0.5572480783824776,1.0,22.736356630805666
389,6601364770048,3.524894566196798,-0.5562929669715285,1.0,20.69996489892638
390,6601364773632,3.521638483531849,-0.5554906930231436,1.0,20.796165562343845
391,6602438483328,3.521290204990609,-0.5518768778775763,1.0,23.207316565156667
392,6602438497280,3.52120174137563,-0.5542264100032012,1.0,20.904755131734248
393,6602438498304,3.519998833137885,-0.5538567191566001,1.0,20.127522023594366
394,6602438503168,3.525185629345766,-0.5511766132684793,1.0,22.90120903977991
395,6602438509312,3.5231416939865454,-0.5501767376008495,1.0,22.50014014287028
396,6603512219136,3.5202599035033924,-0.5490003289956736,1.0,21.584222615651925
397,6603512222592,3.5235079359707653,-0.5471276867363623,1.0,23.45967185558369
398,6603512236288,3.5198142315431786,-0.5486452139977436,1.0,23.036089965594076
399,6603512240640,3.5204555394316657,-0.547962082642385,1.0,17.33044747574342
400,6603512245760,3.524616315872494,-0.5467066777570768,1.0,22.315921805427013
401,6603512248576,3.5218165537660187,-0.5459736298032289,1.0,23.024352500821287
402,6603512249728,3.5208718165529933,-0.5453292454981998,1.0,22.8357108537206
403,6603512251136,3.5247115917536282,-0.5455772679838462,1.0,23.28339610918099
404,6603512252544,3.5240277420562705,-0.5451064849916847,1.0,22.075587256055954
405,6604585968896,3.5216594772913137,-0.54028147743578,1.0,22.662547237985994
406,6604585976704,3.5233482344669853,-0.5447211623306111,1.0,20.87706723384582
407,6604585979264,3.524243325421351,-0.544165523050899,1.0,23.7266751380579
408,6604585990272,3.52353602248795,-0.5417721848922815,1.0,24.00462186075426
409,6604585991168,3.5219316498783644,-0.541588974816699,1.0,22.50055877616068
410,6604585996288,3.5228505707136533,-0.5398801966585912,1.0,23.484509433992216
411,6605659726976,3.5196178233554005,-0.5379396363171093,1.0,20.888206756661504
412,6605659728256,3.5236450291873465,-0.5378043348274403,1.0,23.72478095321195
413,6605659728640,3.5240859706737298,-0.5380279330377946,1.0,22.880104516604163
414,6605659729024,3.5232232978589737,-0.5375613395717893,1.0,21.329584503240973
415,6605659729152,3.5220021783337216,-0.5379394302270158,1.0,23.461487753792298
416,6605659730304,3.5216140077529916,-0.5370108901736418,1.0,21.911531616975534
417,6605659738880,3.523292452618969,-0.5353543215095478,1.0,24.90905756488924
418,6605659740032,3.5205180850609623,-0.5350159758114675,1.0,21.338018534403172
419,6605659741312,3.5228816595455497,-0.5345862357423885,1.0,23.378424815575414
420,6606733449344,3.519975711315677,-0.5312151710735666,1.0,23.371556231284742
421,6606733467264,3.52004535131406,-0.5321890225102359,1.0,21.48426331756979
422,6606733467648,3.5207310758711303,-0.531966268641049,1.0,22.70718053136717
423,6606733470592,3.5231452666525964,-0.5305828373521702,1.0,20.326532379317364
424,6606733470720,3.520700538529846,-0.5305092579897124,1.0,24.180786947495278
425,6606733471232,3.5201927093417322,-0.5298495663278826,1.0,23.134526734267563
426,7707318812928,3.5177425126800457,-0.5294413632866234,1.0,23.584892830915333
427,7707318820608,3.5178163298353406,-0.5251883218214597,1.0,23.500841344499484
428,7707318837248,3.5146726203828913,-0.528611423386416,1.0,25.225633189297664
429,7707318841600,3.514746545164111,-0.5267443056922524,1.0,21.026697666701182
430,7707318845312,3.515328385763601,-0.5251227487751875,1.0,22.544975420675083
431,7697655137664,3.5155642621972367,-0.5737763690930816,1.0,23.774038322809126
432,7697655138688,3.5151594283667884,-0.5731069122307267,1.0,23.149567067711686
433,7697655158656,3.5185587914630525,-0.5731118539334175,1.0,23.698311072723463
434,7697655158912,3.514267406325654,-0.5729716209421287,1.0,24.058475408150777
435,7697655159552,3.5175581755863066,-0.5725860114204527,1.0,24.59276142992077
436,7697655160064,3.513360502514805,-0.572196794505719,,25.31853248436446
437,7697655162240,3.516989288154622,-0.5711216004664434,1.0,24.010964643078783
438,7697655162880,3.515452334974035,-0.5707267322392138,1.0,23.18982323832014
439,7698728878976,3.5153796279402334,-0.569579932633441,1.0,23.74123835635794
440,7698728879872,3.5147657886032357,-0.5687407916140823,1.0,24.11038213591352
441,7698728883456,3.5153477718031643,-0.5663345867699414,1.0,22.277544400721535
442,7698728894208,3.517751900016265,-0.569942984983038,1.0,23.668383331382095
443,7698728895360,3.516436692893508,-0.5689510120288239,1.0,23.380317940678328
444,7698728896000,3.517211729303687,-0.5678495663554536,1.0,25.78500051575764
445,7698728897920,3.516535431027208,-0.5671196994809906,1.0,21.698600631886727
446,7698728899584,3.513601996084255,-0.5666435597892905,1.0,21.124022028231394
447,7698728900992,3.517604748814396,-0.5662400401421754,1.0,23.39290675374788
448,7698728901120,3.516967385166341,-0.5662199114900801,1.0,21.509655528610402
449,7698728901760,3.517451985541657,-0.5656146162629938,1.0,22.566503120532136
450,7698728901888,3.519189026514894,-0.5659207750573854,1.0,22.720039620442492
451,7699802625920,3.513810527060475,-0.5624712705901379,1.0,23.145463455294234
452,7699802627328,3.514550974083226,-0.56183678188051,1.0,23.779331945609904
453,7699802640512,3.513964734948214,-0.5645398268763879,1.0,20.993595133752706
454,7699802641920,3.5180631658258563,-0.5639123213713765,1.0,22.92009099285853
455,7699802648576,3.51791505884632,-0.5627046467239996,1.0,23.011539636558602
456,7699802651520,3.5173359671083033,-0.5619058881218568,1.0,23.782177751114396
457,7700876392960,3.514586326936735,-0.5567855945103211,1.0,23.227638475338814
458,7700876393728,3.514265162190518,-0.5574829183938045,1.0,24.190246804761056
459,7701950112000,3.519123970329528,-0.5516574186622439,1.0,23.362458644243354
460,7701950129408,3.515538673684364,-0.5526144798550237,1.0,23.617506275706276
461,7701950137984,3.5140313093494853,-0.5508033945550741,1.0,23.741479990523565
462,7701950139392,3.5166384398551256,-0.5502576555083338,1.0,22.06759232492274
463,7703023854080,3.5166539226851476,-0.5463325191187145,1.0,21.589249625445575
464,7703023866880,3.516729976034878,-0.5493985621334351,1.0,19.53767147694998
465,7703023868032,3.518470135148764,-0.5491377909081667,1.0,22.249132932759508
466,7703023870208,3.5178990850849154,-0.5487977722216253,1.0,23.50491705744755
467,7703023871616,3.516954743484643,-0.5485804130139091,1.0,23.460061660105094
468,7703023877632,3.5152677757382755,-0.5469584944943884,1.0,23.644300207302848
469,7704097613824,3.514118938345056,-0.543890609041515,1.0,22.51664978825746
470,7704097614080,3.516629718475424,-0.5438142321436331,1.0,23.90949216961293
471,7704097614976,3.516206844942588,-0.5435420517641613,1.0,23.52055470979065
472,7704097616384,3.513786376829938,-0.542987799990947,1.0,21.68097461437803
473,7704097619968,3.514106456547461,-0.5421160356186906,1.0,23.69763672664292
474,7705171357696,3.5183774199952444,-0.5377303275227341,1.0,25.43548238673145
475,7705171359104,3.5170349697380594,-0.5374387039889084,1.0,22.371943460608883
476,7706245073792,3.514197223211083,-0.5329787714264339,1.0,23.465141023013707
477,7706245075968,3.515291758141035,-0.5317385111538437,1.0,22.96755144149933
478,7706245076480,3.517009614938204,-0.5314579462639424,1.0,22.815993796235254
479,7706245078272,3.5149821578666924,-0.5304064462828414,1.0,22.403860700383905
480,7706245078784,3.5139512167787217,-0.5300247528370783,1.0,23.14990697858457
481,7706245079040,3.5136352759458895,-0.5298544197281218,1.0,23.361590561917964
482,7706245098112,3.5146042192975733,-0.5305431418370059,1.0,25.278302532992207
483,8806830443776,3.5101278341866404,-0.5275710173840226,1.0,20.43661430104268
484,8806830457600,3.510158380652477,-0.5291188234945111,1.0,24.61971800038379
485,8806830462464,3.5121808439575393,-0.5271849010460748,1.0,23.948028439939513
486,8797166767616,3.5121964963241865,-0.5708001004038966,1.0,20.24531946746936
487,8797166768000,3.511635200368954,-0.5705188633268796,1.0,23.232457791251623
488,8798240506112,3.508682929304087,-0.5701248313170395,1.0,22.744295668224908
489,8798240506368,3.512228328984972,-0.5699580755408999,1.0,20.420381057281006
490,8798240507776,3.508521769521337,-0.56899183882612,1.0,21.664104297549788
491,8798240508800,3.5086265127770564,-0.5683570293945779,1.0,23.7251171060592
492,8798240510080,3.5110373297412028,-0.5675498978325411,1.0,23.489994444445728
493,8798240525952,3.5099964198482967,-0.567396028699452,1.0,24.197292028350187
494,8798240531840,3.5090107913520705,-0.5675548936052999,1.0,22.89527585548711
495,8798240532608,3.5103745560804525,-0.5673421371083966,1.0,23.51942870149566
496,8798240533632,3.509352479196788,-0.5669389288858981,1.0,24.129044041632
497,8798240535040,3.5096097241962667,-0.5665246650553819,1.0,22.685549840068894
498,8798240537088,3.5112777173407257,-0.5656841859383681,1.0,23.00949563568111
